y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
35,22.5,100.3,0.55686,0.55892,80,77,13,10,3,0,0,3,98,99,94,89,55,67,1,0,6,17,4,0,0,2,18.56
19.94,47.4,105.9,0.03835,0.86711,3,7,2,2,16,14,24,13,99,97,96,98,89,87,0,1,0,2,3,0,0,0,7.67
15.47,23.7,119.4,0.35404,0.26851,2,2,3,1,24,12,47,47,91,88,82,79,47,46,45,58,48,46,4,0,93,92,9.18
33.09,18.2,109.4,0.32609,3.40444,22,20,9,7,14,13,32,22,0,0,4,0,5,0,1,3,7,0,7,0,2,0,24.2
20.59,49.1,104,0.98332,0.92988,7,12,0,3,4,2,30,32,100,100,97,99,89,81,41,5,42,38,3,3,100,100,34.01
19.63,80.3,98.9,0.28047,2.3813,1,0,9,7,1,0,4,2,99,100,100,100,100,100,2,4,4,3,75,65,0,0,13.61
28.32,28.1,99.7,0.46234,0.03331,88,83,25,23,50,43,68,64,34,34,11,7,6,0,33,64,27,22,3,4,62,54,36.41
16.01,117.9,95.2,1.09721,2.2679,13,14,6,0,2,4,10,8,0,0,0,0,2,6,94,73,2,61,87,84,0,0,21.96
19.76,15.9,89.1,0.09433,0.60963,45,42,15,12,0,0,84,88,78,85,35,26,31,28,1,0,0,5,3,0,1,0,37.24
22.02,26.8,94.3,0.45798,0.82534,3,1,3,4,0,4,21,13,99,96,97,95,32,44,3,7,1,0,1,0,100,100,19.38
18.27,9,104,0.17929,1.06268,33,28,9,8,32,28,45,46,85,84,52,50,35,32,4,0,0,1,1,3,0,1,25.63
19.95,78.9,92.1,0.17355,0.08727,2,5,13,12,8,10,8,4,99,96,100,100,96,97,2,1,0,0,71,69,0,0,2.26
13.92,44.3,109.4,0.60206,1.20796,4,5,1,0,9,9,28,27,93,98,88,91,60,58,82,82,58,68,52,42,100,98,14.17
19.8,6.1,85,0.48916,0.80724,86,88,15,39,59,73,69,85,28,23,18,12,15,6,17,47,7,6,1,1,3,0,40.29
17.13,60.1,104.9,0.06967,0.72761,7,8,4,3,6,8,24,20,93,93,74,91,45,66,44,24,20,12,22,7,0,3,17.32
15.45,68.3,134.8,0.34335,0.94089,2,2,0,1,0,1,2,3,0,0,0,0,3,0,100,79,0,3,79,87,1,4,9.98
13.64,7.5,101.8,0.33689,0.38605,0,0,1,2,0,0,0,4,77,79,61,70,47,38,52,43,2,0,0,0,89,88,28.48
26.79,55.7,113,0.73825,1.10886,7,9,3,4,3,2,10,5,99,97,73,77,54,59,88,85,68,58,56,41,98,99,18.93
27.41,50.9,85.3,0.39016,0.3962,62,62,30,28,39,39,68,66,0,0,0,0,2,0,5,0,0,4,2,0,0,1,31.89
10.17,107.3,103,0.56208,0.6558,4,8,0,0,0,3,8,9,0,0,2,0,6,2,0,6,7,1,5,0,0,0,19.42
25.1,0,119.9,2.39242,0.87992,0,0,3,0,0,1,2,2,47,58,34,39,17,12,0,2,0,0,2,6,0,0,22.16
17.4,59.6,107.8,0.04571,0.75693,9,4,3,7,4,11,26,20,88,98,74,88,48,62,49,25,21,17,21,9,0,0,4.87
14.34,93.1,100.5,0.27021,1.7924,6,3,8,3,5,3,4,6,0,0,0,1,1,1,87,60,0,3,86,80,0,0,11.71
20.51,8.8,0,0.13588,0.02891,24,2,0,2,1,3,56,30,0,0,0,3,7,5,0,0,2,1,4,6,1,1,0.14
17.55,10,103.2,0.18209,0.11576,0,6,26,22,35,24,66,66,68,62,52,41,31,24,5,0,6,0,1,3,2,1,35.37
11.65,9.4,96.9,0.26251,0.4243,0,5,2,4,4,0,1,1,52,32,17,5,9,7,0,0,2,1,0,0,49,33,33.37
21.12,64.4,91.1,0.16691,0.15914,5,5,2,0,7,2,18,8,0,0,3,0,0,0,0,0,1,66,82,69,1,0,11.42
19.42,93.1,100.6,0.16043,0.60445,2,3,5,0,6,3,5,9,100,95,99,100,90,95,1,3,3,4,82,71,100,100,10.19
7.92,0,0,0.22009,0.83275,12,3,7,3,13,13,28,20,2,2,0,1,0,1,0,0,3,3,6,0,0,0,0
33.92,10,94.3,0.2015,1.91256,22,27,28,21,17,25,18,37,35,31,29,22,19,10,0,0,1,0,3,0,0,0,35.56
16.54,84,104,0.44385,0.69193,2,25,6,0,1,4,5,4,1,4,0,0,0,2,2,1,4,3,0,7,0,4,12.83
9.5,47.2,93.8,0.15034,1.15545,3,3,0,3,7,12,19,21,100,100,94,97,83,86,2,0,0,0,2,0,0,4,12.3
8.12,0,0,0.14365,0.33938,51,52,1,2,1,0,3,1,97,99,91,93,88,80,0,0,2,0,43,43,1,0,12.43
15.26,49.5,87.6,0.48761,0.79721,21,20,13,13,13,13,21,22,0,1,0,5,0,1,1,3,4,0,60,49,100,98,4.12
26.89,7.1,104.9,0.53046,4.34747,72,69,22,14,25,21,54,48,75,74,48,47,27,28,0,3,5,0,0,4,81,74,33.94
9.02,12.5,5.2,0.39486,0.75842,0,1,0,3,1,1,3,0,1,4,0,0,3,3,3,1,3,0,0,2,1,1,11.02
13.92,28.4,94.8,0.10133,1.18975,6,0,0,7,16,15,41,38,2,0,3,0,0,5,1,1,0,2,56,58,98,94,20.47
24.2,27.2,109,0.20874,0.60472,35,32,1,0,0,0,35,33,88,97,80,80,60,64,64,49,25,27,39,8,99,100,14.22
29.38,36.4,103.9,0.1948,0.58714,63,60,2,0,4,7,24,21,92,93,79,86,47,39,3,6,0,2,1,26,0,0,27.08
24.41,3.4,100.5,0.19418,7.63742,78,78,6,14,42,49,54,64,60,57,35,18,17,15,15,33,27,3,0,2,63,54,38.31
15.87,38.4,90.7,0.27073,0.23271,15,19,4,9,9,8,12,15,0,0,1,0,1,1,0,0,89,65,68,72,1,2,7.05
31.18,140.2,93.6,0.40151,0.91136,7,4,8,7,0,4,2,6,0,0,1,0,0,6,0,5,1,3,68,67,96,100,10.16
35,25.2,98.1,0.74149,0.34477,86,85,12,12,1,2,0,0,92,100,93,92,57,64,0,6,0,18,0,5,1,4,13.97
17.5,48.4,89.6,0.60924,0.28036,22,19,12,19,9,14,23,25,1,3,5,0,0,2,1,0,0,2,62,54,100,100,3.06
31.8,0.9,92.2,0.40825,0.03052,83,82,23,23,44,44,64,71,33,28,12,6,5,2,32,62,26,21,0,0,59,54,33.22
33.76,0,107.4,0.10833,0.37781,27,29,6,8,13,22,39,55,0,4,0,1,0,1,0,4,2,0,2,2,0,0,20.62
17.74,46.3,78.6,0.50149,0.34409,18,22,14,14,8,8,24,26,3,1,0,0,1,0,4,0,3,1,63,55,98,97,3.54
10.38,21.6,106.5,0.79758,0.75348,14,2,5,0,5,2,13,12,0,0,3,0,3,4,0,5,5,3,5,6,0,0,18.76
21.77,5.5,109.8,0.21223,0.38924,59,61,5,5,0,3,49,49,82,93,46,52,20,19,21,3,0,0,0,4,1,0,35.04
33.31,28.8,106.3,1.89707,2.3049,23,20,10,7,15,14,28,26,0,1,0,0,0,4,0,0,1,0,3,0,2,0,12.45
25.48,0,77.2,0.02327,0.04091,53,57,44,50,50,53,75,79,50,42,36,25,27,13,0,0,4,2,3,0,55,39,43.73
20.71,3.4,123.3,0.24907,1.80811,0,0,4,4,8,5,43,32,97,100,62,79,44,62,2,1,6,2,5,2,94,100,21.63
30.4,3.9,139.4,0.25849,1.06808,10,16,3,3,8,5,30,20,81,82,76,74,31,25,4,5,2,0,1,0,93,91,22.3
22.76,49.4,107,0.22908,0.55875,5,4,0,0,5,4,16,18,95,98,83,86,65,80,79,73,52,48,49,32,100,99,12.7
16.95,60.1,91.9,0.35087,0.15272,1,4,0,0,6,6,15,13,2,1,0,3,0,0,2,1,0,69,78,71,0,1,3.86
21.23,68.1,103.1,0.51921,0.66704,3,3,6,4,1,0,16,11,100,96,65,72,50,30,81,74,59,70,58,48,100,96,13.96
22.78,8.6,91.6,0.65484,0.52661,5,0,19,14,1,1,0,0,74,72,53,46,34,26,0,7,0,4,7,3,89,94,28.1
20.82,0.3,72.9,0.59943,0.08081,81,83,37,50,63,70,85,94,33,28,6,4,9,4,14,34,0,1,7,0,50,37,43.82
18.13,81,103.4,0.4245,0.09513,6,6,0,0,2,0,14,11,0,0,3,0,4,0,98,87,5,6,85,84,1,1,7.5
11.2,0,0,0.45298,0.92272,0,1,0,0,0,1,1,0,1,0,0,0,0,1,4,3,3,1,0,1,0,0,5.22
18.16,0,102.6,0.36697,0.57498,2,2,2,0,2,1,0,5,55,36,16,10,7,9,0,3,0,0,4,0,47,28,39.22
14.75,89.7,102.8,0.1928,2.25043,6,4,7,2,7,2,4,1,0,1,0,2,0,2,91,63,3,2,81,78,5,0,16.76
33.3,27.3,89.8,9.51527,1.58248,29,24,11,21,43,32,57,55,83,91,46,54,29,35,72,54,35,33,31,16,95,99,26.06
28.29,24.7,104.8,0.32833,0.90105,11,3,4,0,0,2,19,12,1,0,3,1,0,2,5,4,0,0,0,0,0,0,9.64
21.48,59.2,93.3,0.29128,5.55191,35,31,4,6,7,0,16,9,0,1,0,0,0,0,69,42,0,2,0,46,98,98,12.39
9.27,4,1.9,0.45601,0.75306,18,0,2,4,21,19,31,35,0,0,0,1,0,1,1,0,1,1,1,0,1,2,0
14.43,28.2,108.5,0.08887,0.09179,1,0,9,2,17,13,47,48,92,92,82,75,46,39,48,54,50,44,5,0,95,91,19.18
28.83,3.4,71.7,0.4282,0.43178,85,84,37,37,50,49,66,66,0,0,0,0,2,4,4,0,2,0,3,6,0,0,28.78
18.21,128.1,102,0.55614,1.83902,14,16,0,3,3,1,8,3,3,0,3,3,0,0,98,70,0,63,80,79,0,1,16.1
28.17,40.9,112.7,0.25967,7.19565,32,43,2,2,10,13,26,29,0,1,0,1,0,4,35,19,3,7,29,17,100,97,21.73
23.88,1.4,95,0.81608,0.30701,0,0,20,14,0,0,0,0,72,71,54,51,34,26,1,2,6,5,9,3,92,96,33.09
10.5,13.7,108.3,1.22112,2.05507,10,11,6,6,2,7,0,4,4,4,5,0,0,2,63,36,2,0,55,35,0,3,13.36
28.81,42.2,107.3,9.67395,1.27077,14,13,1,7,16,9,30,19,89,93,76,90,75,84,0,1,0,0,19,25,4,0,27.25
18.11,59.9,99.2,0.047,0.63175,4,11,6,3,9,4,6,8,100,100,95,98,92,100,0,1,4,6,3,0,0,3,23.59
13.24,48.8,98.5,0.89123,2.46846,9,18,5,4,2,1,15,15,0,4,0,0,0,3,1,6,100,75,79,70,0,1,8.79
14.95,20.3,0,0.28006,0.26441,54,53,1,0,4,0,5,0,98,100,94,96,85,85,5,1,4,3,50,38,0,0,3.52
19.02,34.7,104.9,0.06484,1.1954,13,5,8,14,20,14,29,23,93,89,67,54,41,40,0,18,0,0,27,34,95,98,20.04
14.08,2.5,103,0.45357,0.44866,5,0,0,0,2,0,2,2,55,32,17,3,4,2,0,1,0,3,2,5,49,29,31.9
10.37,0,0,0.19799,0.4774,1,6,3,6,3,2,1,5,1,0,0,1,2,0,2,0,0,1,4,0,0,0,8.73
11.28,61.6,96.6,0.24054,0.24557,10,10,0,0,5,5,3,9,0,0,0,3,2,0,95,76,4,0,79,79,3,1,13.37
15.73,29.8,104.2,0.54493,0.77699,9,7,7,5,0,0,0,0,0,0,0,0,2,3,0,7,0,0,0,1,0,0,13.88
29.51,1.9,0,0.28429,0.21086,15,13,11,17,26,30,61,38,0,0,1,1,0,0,3,0,0,1,4,3,0,0,3.28
12.34,20.3,102.5,1.18033,0.79484,14,1,5,2,4,7,12,19,0,3,0,4,0,0,0,0,0,1,1,0,0,1,12.97
30.25,34.1,91.7,0.47564,0.58747,9,10,3,3,8,4,30,19,1,0,0,2,0,1,2,3,89,79,2,3,100,100,22.53
27.71,7.3,122.7,1.24526,0.53455,62,55,5,4,49,50,65,70,63,62,43,42,24,18,6,6,0,3,5,1,74,67,26.18
21.61,68.4,102.9,0.21293,0.23514,10,12,6,2,2,6,16,12,100,97,99,98,70,83,1,3,2,76,63,61,0,1,5.97
35,26.4,108.7,1.30251,1.74707,48,49,7,9,16,5,33,20,77,81,63,69,51,55,3,0,5,3,0,0,82,85,36.63
20.8,13.4,117.9,0.20054,1.14252,0,5,1,6,2,0,0,6,1,0,0,4,3,4,61,45,31,16,0,4,0,0,25.97
10.99,22.1,108.7,0.20777,0.88079,6,1,2,3,2,0,0,0,0,1,1,0,0,1,78,1,1,0,60,51,2,0,18.9
14.35,52.3,92,0.39122,0.48823,18,18,9,2,9,10,22,17,0,0,0,0,4,5,6,12,0,5,3,19,100,100,10.64
12.25,7.1,0,0.59733,1.96849,15,38,6,4,1,0,2,0,0,0,0,4,4,0,4,0,0,1,1,0,2,5,3.63
15.67,23.1,106,0.05836,0.99609,1,0,5,1,18,14,54,53,87,88,77,76,45,39,49,53,50,47,1,0,94,91,16.85
28.4,15,79,0.97797,0.15557000000000001,84,84,31,27,4,0,1,0,44,49,27,30,12,7,27,61,32,32,10,5,3,1,28.58
14.29,43.2,97.7,0.36608,1.06143,2,1,0,1,0,0,0,0,95,98,93,94,65,64,85,89,1,1,84,82,99,100,3.75
24.81,14.3,95.6,0.73458,1.06365,1,3,0,0,4,2,5,0,0,0,0,0,1,2,0,6,1,3,35,37,100,100,12.4
20.61,81.7,100.3,0.4981,0.30173,1,0,0,1,2,0,7,3,0,5,4,3,0,3,100,0,0,0,78,86,100,100,13.29
28.91,2.6,112.5,0.03634,1.69795,35,41,8,10,3,6,42,49,0,2,0,0,4,0,3,2,0,2,2,2,98,92,33.52
22.71,17.4,81.1,0.18801,0.21221,85,86,33,19,6,0,0,3,43,53,27,35,16,9,30,67,33,32,8,8,0,1,31.53
34.8,15.5,96,0.30828,5.54939,77,82,0,12,44,53,49,62,62,53,37,26,20,17,16,37,24,3,2,0,64,55,26.34
21.82,31.3,98.9,0.25132,0.86065,23,26,12,13,16,14,31,31,96,96,75,81,57,72,66,51,33,24,32,22,98,100,17.93
26.16,0,65.9,0.13262,0.42195,74,71,45,49,33,41,48,51,0,1,0,0,0,6,3,2,1,0,0,2,94,93,26.35
18.39,96.1,96.9,0.77832,0.33902,2,3,2,1,2,7,4,5,0,1,2,4,2,2,95,6,1,1,81,82,100,100,19.04
16.56,41.9,108.6,0.44311,1.10339,0,4,0,0,1,2,11,7,5,1,3,0,1,5,69,0,0,5,64,61,100,100,15.26
24.13,20.3,120.7,0.34746,1.14793,88,88,7,1,22,20,46,39,83,88,43,42,15,24,4,6,0,0,1,1,0,0,11.31
16.14,51.2,90.2,0.51867,0.09488,17,19,12,15,9,14,18,20,0,2,1,2,0,0,2,1,0,0,60,52,99,99,0
14.52,33.6,104.4,0.27689,0.10471,0,1,7,5,0,10,15,24,0,1,0,0,0,0,0,0,1,0,4,2,0,0,14.69
15.77,81.9,95.5,1.8279,0.14939,0,0,2,2,5,3,10,15,0,5,0,0,3,1,0,7,93,74,80,86,0,1,12.78
35,17.1,100,0.54003,1.70055,30,31,12,13,13,18,21,21,94,94,83,93,46,53,22,5,2,19,0,0,2,2,17.69
28.67,30.9,90.2,0.1778,0.71353,88,94,0,5,2,4,3,2,95,99,93,90,80,64,0,0,1,5,0,1,0,0,26.19
20.73,75.9,105.8,0.72626,0.23318,3,5,1,0,0,5,1,6,2,1,1,0,1,4,4,0,3,3,78,85,0,4,6.02
11.32,0.3,108.4,0.06879,1.08924,1,0,1,3,39,44,66,71,48,34,14,10,14,11,6,0,0,4,4,1,0,0,39.89
27.17,15.5,121.3,0.16712,9.29184,1,9,3,5,15,32,48,69,83,79,55,41,32,16,22,41,22,25,2,1,0,0,40.86
33.65,70.2,104.3,8.20549,0.61382,54,55,2,3,1,2,4,10,5,0,0,2,2,7,61,14,1,0,49,12,0,0,18.46
16.96,51.8,97.6,0.08886,1.52472,0,0,0,0,0,2,0,2,93,99,92,90,65,71,85,83,3,2,80,80,100,100,9.69
25.92,59.1,103.9,0.53723,0.44881,6,7,4,5,1,3,6,10,97,100,95,95,84,83,86,49,1,0,40,41,0,1,9.68
27.15,10.7,90.9,0.80202,0.42991,0,6,21,9,1,0,2,0,70,75,54,50,34,27,7,0,4,3,7,8,91,94,38.09
25.95,0,107.9,0.80091,0.49334,6,1,18,10,4,1,1,4,72,73,50,46,37,27,4,2,0,1,6,7,93,87,32.68
10.25,10.9,99.4,0.76622,0.66592,0,6,3,1,1,0,5,4,92,98,70,87,17,19,0,0,2,2,1,0,4,1,23.68
22.62,35.7,92.3,0.7063,0.77661,11,3,1,3,24,17,26,19,100,100,100,99,83,86,0,0,1,0,6,1,0,1,17.28
20.03,18.3,92.3,0.0967,0.12527,1,0,0,0,2,4,1,3,73,71,68,58,57,46,0,0,0,0,0,2,81,73,37.06
12.62,73.8,98,0.15487,0.25415,15,11,3,6,1,5,0,1,0,1,1,0,0,3,0,3,5,4,92,88,0,1,14.34
15,71,101,0.09266,0.56999,1,3,3,5,0,5,6,11,1,2,0,0,2,4,2,77,0,0,60,66,0,0,11.56
32.89,30.2,116.2,0.06731,7.20393,34,37,0,3,9,14,27,34,0,0,1,3,0,0,39,16,0,4,26,16,97,98,28.35
10.52,0,0,0.5374,0.79451,25,4,1,0,26,16,33,35,0,3,4,0,0,0,0,0,6,3,2,2,2,0,6.7
12.55,29.7,102.3,0.17061,0.55523,8,7,0,0,0,0,28,17,0,1,0,3,0,0,1,2,3,0,3,0,99,100,14.24
21.41,89.1,100.1,4.37473,1.22659,10,10,4,0,4,3,6,3,0,0,1,2,1,0,0,0,99,90,81,79,100,99,6.39
12.88,66,110.7,0.07737,0.86962,9,6,4,6,8,5,22,23,88,90,80,91,52,71,44,28,21,18,24,8,2,0,26.5
15.99,48.7,97.4,1.00586,0.5304,11,18,4,7,9,6,12,17,1,3,2,0,1,5,5,2,99,74,76,67,0,0,9.03
16.04,25.7,90.6,0.3906,0.95189,5,7,8,13,15,17,35,40,100,99,95,99,63,71,0,2,0,0,57,53,2,0,10.89
17.17,53.8,90.8,0.14636,0.99091,25,22,11,14,16,15,41,28,97,96,76,81,59,68,68,52,38,25,37,19,98,100,24.07
18.76,16.6,114.9,0.19223,1.79148,49,43,15,6,13,14,0,0,72,80,42,36,21,24,0,0,49,0,5,9,0,1,18.45
23.17,0.1,118.5,1.19913,0.54778,53,50,5,6,43,34,70,64,46,57,22,20,9,3,79,97,11,46,6,0,0,0,46.16
30.43,45.1,111.9,0.21735,7.09275,35,39,3,4,7,11,29,33,0,0,4,0,0,5,38,17,7,7,30,13,97,98,12.94
18.92,43.5,112.6,0.23031,0.13626,1,18,1,4,0,1,7,4,2,0,1,2,3,0,2,2,3,0,4,0,0,1,11.56
20.81,62.4,103.2,0.76613,0.61328,6,14,1,3,10,5,6,4,100,100,100,100,94,97,1,0,1,5,0,0,0,3,5.35
8.88,4.8,0,0.62712,0.74379,0,0,2,2,2,4,1,2,4,0,4,1,3,2,0,0,2,2,1,2,0,0,5.46
32.54,11.9,106.5,0.07184,0.07358,49,44,6,8,10,4,19,17,79,86,32,39,4,8,4,1,2,4,4,5,100,100,30.12
17.81,25.1,91.3,0.38568,0.9416,14,18,16,12,20,24,36,32,82,87,70,71,36,36,0,1,1,0,0,0,95,100,13.66
18.42,17,120.7,0.06408,0.73343,1,1,0,0,36,48,67,74,45,40,18,13,9,5,5,0,0,3,0,4,0,0,42.31
35,18.2,98,0.09354,0.4883,96,94,12,21,30,39,53,69,75,52,53,39,36,24,0,5,0,3,0,3,3,0,31.84
16.38,57.7,119.8,1.12107,0.20004,2,3,0,1,1,0,2,3,4,2,0,0,0,0,100,78,0,0,80,82,1,0,6.74
14.69,70.5,105.2,0.22767,0.41038,15,10,7,5,3,0,1,2,2,0,3,0,0,0,3,0,4,1,90,89,0,2,15.96
14.63,41.6,98.1,0.19825,0.24811,1,3,3,7,2,11,9,21,2,4,2,0,5,0,0,1,4,1,0,4,0,5,7.68
17.79,6.8,110.6,0.20624,0.37373,0,1,4,6,40,53,65,73,43,38,18,15,13,5,1,3,5,5,7,1,0,0,46.17
14.35,25.6,103.8,0.573,1.42219,0,3,5,1,4,0,0,0,100,100,98,98,100,100,97,0,7,0,0,3,0,0,4.32
35,5.7,83.1,0.14323,0.32505,61,63,34,35,35,36,53,54,67,61,50,50,38,27,1,2,3,3,0,0,77,71,29.42
9.62,10.6,106.4,0.19169,0.0523,6,0,1,0,0,0,4,4,2,0,4,3,4,4,5,0,2,4,0,3,0,0,0
13.91,0,0,0.41818,0.64952,19,14,15,15,3,0,5,0,2,0,0,3,5,0,0,1,6,0,3,0,0,1,0
16.89,76.3,108.8,0.1316,1.05891,3,5,3,10,5,8,22,22,94,98,87,91,60,74,41,3,2,0,1,0,98,100,14.96
33.84,0.6,135.6,0.07138,0.41775,6,2,1,1,0,0,1,5,66,75,33,33,11,13,0,0,5,2,4,0,88,86,29.36
24.36,53.1,116.5,0.18344,0.63352,2,0,4,3,2,3,0,1,95,97,69,81,40,57,49,1,3,0,27,31,0,0,17.45
35,15.4,94,0.66554,0.75085,96,97,16,21,23,33,52,69,68,51,53,40,41,30,1,0,0,0,4,3,3,0,34.75
35,21.8,116.8,0.17572,0.58825,58,57,4,6,23,11,39,28,70,93,32,54,29,38,11,1,4,3,0,1,0,1,25.82
24.09,56.1,101.5,0.38416,0.80173,23,23,10,9,0,0,0,4,100,100,96,98,94,95,6,4,98,82,36,51,100,97,20.72
11.2,0,0,0.47638,0.74454,4,0,0,3,5,3,1,5,0,0,0,1,3,0,0,0,0,6,4,1,2,3,7.33
28.65,33.8,115.9,0.09774,7.24709,31,39,2,3,10,11,28,30,0,3,0,0,0,0,38,18,4,2,27,21,97,98,14.67
17.43,62.4,98.4,0.71508,0.08698,1,4,7,1,2,6,5,5,0,1,3,1,0,2,3,0,94,58,78,81,2,0,3.07
16.77,80.7,82.1,0.57352,0.07191,22,20,14,16,11,16,11,14,0,0,1,0,0,1,4,0,99,74,54,58,2,0,8.13
35,20.7,107.7,0.72348,1.1861,0,0,6,0,3,2,43,71,70,38,52,27,35,15,25,25,15,11,0,2,75,57,38.13
19.11,65.4,126.5,0.0451,0.90562,2,1,3,5,7,8,19,19,92,94,77,82,69,80,84,67,53,54,46,42,100,98,16.35
14.13,70.5,101.8,1.70723,0.20463,2,3,0,0,9,7,15,16,1,0,3,4,1,0,0,0,99,81,83,82,0,1,16.02
24.25,48.8,105.9,0.26026,0.90543,16,12,1,5,4,3,4,19,0,0,0,3,5,0,55,29,4,0,6,23,95,95,16.44
19.64,3.1,112.1,0.74919,1.19557,4,5,0,0,1,0,0,5,0,0,1,0,5,0,83,7,2,2,58,47,0,4,18.08
14.83,36.4,112.1,0.03982,0.89447,2,2,1,0,11,16,21,15,100,95,93,97,88,92,2,0,1,5,0,1,0,0,22.59
16.36,93.2,110.5,0.38044,0.5527,0,6,0,4,6,1,3,4,96,100,97,100,97,94,1,2,3,2,74,76,100,99,9.37
15.47,0,5.5,0.72841,1.65654,9,0,0,4,6,10,33,28,2,0,3,0,4,6,2,0,0,1,0,2,2,1,-0
20.58,0.7,91.3,0.46166,0.19932,89,86,18,37,52,70,72,85,31,26,19,9,17,6,24,49,4,4,1,3,2,2,35.84
24.28,48.8,122.3,0.1838,0.0542,4,5,4,6,0,8,15,12,98,100,82,87,64,81,87,76,55,53,48,30,100,100,17.29
16.43,25.3,107.7,0.08855,0.16782,0,2,3,1,21,17,47,52,95,87,82,83,46,42,48,55,45,44,2,0,95,90,21.75
21.53,49.9,110.7,9.72756,1.27671,17,17,3,2,11,7,28,16,87,90,73,86,75,81,3,0,0,2,26,23,0,1,18.7
19.47,0.6,135.3,0.49309,0.55382,49,46,10,6,4,1,51,51,46,56,25,27,19,20,5,2,0,1,0,4,82,90,33.47
17.36,1.4,92.9,0.61075,0.01709,15,16,0,0,13,14,35,29,72,71,46,49,12,12,3,1,6,2,0,1,92,90,28.26
13.31,3.2,98.2,0.05211,0.64082,5,8,5,4,11,16,23,22,1,1,0,0,3,0,3,4,0,1,2,0,1,0,24.43
14.95,22.1,108.9,0.33445,0.84701,0,3,5,2,1,1,22,14,100,98,93,97,39,43,0,6,4,0,2,0,99,99,15.81
35,19.2,66.7,0.21456,0.37549,60,65,35,35,36,38,56,48,65,67,51,47,29,27,0,5,2,1,0,4,75,72,28.07
29.66,5,98.9,0.43602,1.72703,69,65,4,0,0,4,15,11,0,1,0,3,0,4,0,1,0,6,0,0,100,100,25.14
19.3,0,29.6,0.62226,0.76065,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,48.57
29.47,13.6,106.3,0.56189,0.18505,76,69,16,15,3,0,2,1,77,79,57,44,29,26,36,73,18,8,7,0,89,78,30.53
11.09,0.5,0,0.49476,1.12142,18,19,16,13,0,0,4,0,0,0,2,0,1,5,0,0,0,1,0,0,2,0,1.16
22.99,53.6,98.9,0.12447,1.19666,26,25,18,15,14,13,36,34,95,99,75,85,64,66,64,52,33,26,36,20,100,99,16.09
24.8,1,110.1,0.4211,2.01393,58,62,8,2,53,55,68,70,62,67,47,43,34,18,7,0,0,1,0,2,71,63,29.54
28.77,32,107.5,0.22142,1.74489,19,22,2,0,1,3,19,15,0,0,0,3,0,1,0,6,1,0,48,52,100,98,15.19
9.75,96.6,108.6,0.67984,0.84586,8,5,6,0,5,5,6,7,5,4,0,1,1,5,5,4,0,0,1,2,3,0,12.32
24.77,52.9,110.8,0.50991,0.83767,2,5,6,6,8,0,7,11,100,98,70,79,56,61,89,88,69,60,58,43,99,100,22.16
24.61,0,116.9,0.479,0.25521,32,41,0,0,4,3,4,4,63,59,42,34,26,19,0,0,0,0,0,0,0,0,39.62
30.5,138.2,96.5,0.84183,0.68006,6,4,2,4,4,5,5,4,5,2,0,0,0,0,0,3,0,6,70,64,100,97,0
14.41,1.9,1.3,0.21645,1.04312,19,3,0,6,21,20,29,39,5,1,0,1,1,4,4,3,0,0,0,1,0,5,8
18.77,90.2,94.5,0.55649,0.53533,8,2,2,8,1,2,6,4,0,0,0,1,7,3,100,5,1,0,79,84,100,98,17
35,51.7,83.1,0.50977,0.61714,55,56,8,12,17,10,14,4,98,100,94,99,66,86,0,1,0,54,1,48,1,1,16.65
8.04,10.1,0,0.79813,1.19443,18,0,4,0,0,0,3,1,5,0,0,0,0,5,1,0,0,6,0,0,0,0,0.03
11.35,26.5,98.3,0.5085,0.86559,14,8,10,0,1,8,15,10,0,0,0,0,0,3,0,4,6,4,4,5,2,0,14.34
18.46,17.7,114,0.73036,1.29949,1,3,0,0,0,2,43,39,77,89,61,74,32,30,50,37,42,32,61,56,95,99,25.22
14.41,44.1,110.9,0.04992,1.79179,11,1,3,9,20,18,25,22,94,92,66,62,38,39,3,15,3,0,29,26,100,100,10.56
10.64,113.4,102.6,0.19289,1.02027,4,1,0,0,2,3,9,6,0,1,0,0,1,0,3,0,1,0,4,3,0,0,18.2
25.18,40.9,107.3,0.11353,1.7038,4,2,2,0,15,13,45,32,4,0,1,2,4,0,3,2,1,0,51,59,94,95,18.08
20.31,45.3,98.8,0.21539,5.26748,32,31,0,4,8,0,19,9,5,4,1,0,0,2,71,37,5,0,0,42,100,95,15.18
14.37,18.4,103.7,0.05365,0.06148,8,3,1,1,2,8,25,14,0,4,0,0,0,5,1,1,1,4,70,78,0,1,11.67
11.84,2.9,99,0.18745,0.32712,0,1,10,8,2,0,0,2,34,44,29,25,24,16,35,23,1,0,0,0,87,89,47.6
20.14,48.9,106,0.43638,0.31614,7,7,10,9,4,2,7,7,1,1,0,1,1,3,94,73,5,0,74,61,97,100,2.37
14.05,19.7,107.8,1.1712,1.32928,2,1,5,4,0,5,0,4,95,96,82,88,53,63,2,3,56,52,88,78,100,98,13.24
16.78,72.8,103.1,0.21722,0.16339,0,1,1,3,0,0,13,6,5,0,2,1,7,0,0,0,98,7,74,80,0,3,2.67
